fecha,titulo_rutina,nombre_ejercicio,grupo_principal,grupos_secundarios,cabezas_regiones,set_index,peso_kg,reps,tipo_set
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",2,70,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",3,70,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",0,120,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",1,100,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",2,100,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",3,100,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",0,40,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",1,40,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",2,40,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,T Bar Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial, Erectores de la columna",3,40,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",0,27.5,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",1,27.5,10,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",2,27.5,8,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",0,25,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",1,25,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",2,25,12,normal
"Tuesday, Nov 11, 2025 at 02:45PM",PULL,Treadmill,Cardio,,,0,0,0,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Iso-Lateral Chest Press (Machine),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps (todas las cabezas), Deltoides anterior",0,50,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Iso-Lateral Chest Press (Machine),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps (todas las cabezas), Deltoides anterior",1,60,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Iso-Lateral Chest Press (Machine),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps (todas las cabezas), Deltoides anterior",2,65,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Iso-Lateral Chest Press (Machine),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps (todas las cabezas), Deltoides anterior",3,65,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",0,45,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",1,45,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",2,45,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",3,45,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,20,15,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,20,15,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,20,15,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Overhead Press (Barbell),Hombro,"Tríceps, Trapecio","Deltoides anterior, Deltoides medio, Tríceps (todas las cabezas), Trapecio superior",0,30,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Overhead Press (Barbell),Hombro,"Tríceps, Trapecio","Deltoides anterior, Deltoides medio, Tríceps (todas las cabezas), Trapecio superior",1,35,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Overhead Press (Barbell),Hombro,"Tríceps, Trapecio","Deltoides anterior, Deltoides medio, Tríceps (todas las cabezas), Trapecio superior",2,35,10,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",0,54,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",1,54,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Triceps Pushdown,Tríceps,Antebrazo,"Tríceps braquial (Cabeza lateral), Tríceps braquial (Cabeza medial), Tríceps braquial (Cabeza larga)",2,54,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",0,16,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",1,16,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Single Arm Tricep Extension (Dumbbell),Tríceps,"Hombro, Antebrazo","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza medial), Tríceps braquial (cabeza lateral), Deltoides anterior",2,16,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",0,50,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",1,50,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",2,50,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Cable Fly Crossovers,Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Deltoides anterior",3,60,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",0,15,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",1,15,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Plate Front Raise,Hombro,"Trapecio, Pecho","Deltoides anterior, Deltoides medio, Pectoral mayor (cabeza clavicular), Trapecio superior",2,15,12,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lying Leg Raise,Abdomen,"Flexores de Cadera, Pierna","Recto abdominal (porción inferior), Iliopsoas (Psoas mayor e Ilíaco), Recto femoral, Oblicuos",0,0,25,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lying Leg Raise,Abdomen,"Flexores de Cadera, Pierna","Recto abdominal (porción inferior), Iliopsoas (Psoas mayor e Ilíaco), Recto femoral, Oblicuos",1,0,25,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Lying Leg Raise,Abdomen,"Flexores de Cadera, Pierna","Recto abdominal (porción inferior), Iliopsoas (Psoas mayor e Ilíaco), Recto femoral, Oblicuos",2,0,15,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Palms Up Wrist Curl,Antebrazo,,"Flexores del carpo, Flexor carpi radialis, Flexor carpi ulnaris, Palmaris longus",0,12,20,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Palms Up Wrist Curl,Antebrazo,,"Flexores del carpo, Flexor carpi radialis, Flexor carpi ulnaris, Palmaris longus",1,12,20,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Seated Palms Up Wrist Curl,Antebrazo,,"Flexores del carpo, Flexor carpi radialis, Flexor carpi ulnaris, Palmaris longus",2,12,20,normal
"Monday, Nov 10, 2025 at 02:33PM",PUSH,Treadmill,Cardio,,,0,0,0,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",0,90,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",1,90,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",2,100,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",3,100,10,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Seated Cable Row - Bar Grip,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Romboides, Trapecio (porción media e inferior), Deltoides posterior, Bíceps braquial, Braquial",0,80,10,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Seated Cable Row - Bar Grip,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Romboides, Trapecio (porción media e inferior), Deltoides posterior, Bíceps braquial, Braquial",1,80,10,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Seated Cable Row - Bar Grip,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Romboides, Trapecio (porción media e inferior), Deltoides posterior, Bíceps braquial, Braquial",2,80,10,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",0,120,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",1,120,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",2,120,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",3,110,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",0,50,15,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",1,60,15,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Pullover (Machine),Espalda,"Pectoral, Redondo mayor, Tríceps","Latissimus Dorsi, Pectoral mayor (cabeza esternal), Redondo mayor (Teres Major), Tríceps (cabeza larga)",2,60,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",0,27.5,8,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",1,27.5,8,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Preacher Curl (Barbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza corta), Bíceps braquial (cabeza larga), Braquial, Braquiorradial",2,27.5,10,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",0,25,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",1,25,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",2,25,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Crunch (Machine),Abdomen,Oblicuos,"Recto abdominal, Oblicuo externo, Oblicuo interno",0,90,15,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Treadmill,Cardio,,,0,0,0,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",0,80,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",1,80,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",2,90,12,normal
"Friday, Nov 07, 2025 at 02:08PM",PULL,Iso-Lateral High Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Trapecio (fibras medias e inferiores), Romboides, Deltoides posterior, Bíceps braquial",3,90,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",0,40,15,warmup
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",1,60,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",2,70,8,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",3,70,8,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",4,75,8,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",0,40,12,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",1,40,12,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",2,40,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",3,40,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",0,0,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",1,0,9,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",2,0,7,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",3,0,6,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,20,12,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,20,12,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,20,12,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Seated Overhead Press (Barbell),Hombro,"Tríceps, Trapecio","Deltoides anterior, Deltoides medio, Tríceps (todas las cabezas), Trapecio superior",0,30,10,normal
"Thursday, Nov 06, 2025 at 02:21PM",PUSH,Seated Overhead Press (Barbell),Hombro,"Tríceps, Trapecio","Deltoides anterior, Deltoides medio, Tríceps (todas las cabezas), Trapecio superior",1,30,10,normal
